RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|SampleDate|Year|Month|AreaID|ManagedAreaName|Region|CommonIdentifier|SpeciesName|GenusName|SpeciesGroup1|SpeciesGroup2|SamplingMethod|QuadSize_m2|PlotSize_m2|ResultValue|CoralRegion|MADup|CoralRegionDup|DataFileName|q_subset
6510901|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299038|101|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||900|SE FL|1|1|Data_3024C_Final.csv|high
6511931|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299208|55|2003-07-22T00:00:00Z|2003|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||700|SE FL|1|1|Data_3024C_Final.csv|high
6511991|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299208|55|2003-07-22T00:00:00Z|2003|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||700|SE FL|1|1|Data_3024C_Final.csv|high
6512408|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299208|55|2006-06-03T00:00:00Z|2006|6|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus punctatus|punctatus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6512501|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2004-07-24T00:00:00Z|2004|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||800|SE FL|1|1|Data_3024C_Final.csv|high
6514843|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299250|93|2003-05-13T00:00:00Z|2003|5|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6515017|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299132|196|2014-02-15T00:00:00Z|2014|2|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6516151|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299149|229|2014-06-07T00:00:00Z|2014|6|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Selar crumenophthalmus|crumenophthalmus|Selar|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6516252|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299139|201|2013-12-07T00:00:00Z|2013|12|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6516289|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Unidentified fish|NA|NA|NA|Nekton - Other Chordata|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6516555|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon flavolineatum|flavolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6516556|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6516602|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Unidentified fish|NA|NA|NA|Nekton - Other Chordata|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6516702|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299048|110|2015-08-01T00:00:00Z|2015|8|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6517414|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299161|30|2008-07-26T00:00:00Z|2008|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6518949|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299208|55|2002-07-17T00:00:00Z|2002|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||900|SE FL|1|1|Data_3024C_Final.csv|high
6519150|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299130|194|2012-03-10T00:00:00Z|2012|3|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6519232|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299154|26|2005-07-19T00:00:00Z|2005|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||750|SE FL|1|1|Data_3024C_Final.csv|high
6519652|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon flavolineatum|flavolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6519971|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2005-07-16T00:00:00Z|2005|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6520895|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299156|27|2007-01-20T00:00:00Z|2007|1|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||5000|SE FL|1|1|Data_3024C_Final.csv|high
6520933|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299184|4|2001-10-06T00:00:00Z|2001|10|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||700|SE FL|1|1|Data_3024C_Final.csv|high
6522432|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299172|37|2008-04-12T00:00:00Z|2008|4|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Thalassoma bifasciatum|bifasciatum|Thalassoma|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6523530|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299250|93|2001-08-07T00:00:00Z|2001|8|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6523872|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299203|50|2014-09-13T00:00:00Z|2014|9|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6523965|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299150|23|2000-06-03T00:00:00Z|2000|6|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||800|SE FL|1|1|Data_3024C_Final.csv|high
6524456|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299213|6|2006-05-20T00:00:00Z|2006|5|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6524820|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299148|22|2000-01-08T00:00:00Z|2000|1|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Lutjanus griseus|griseus|Lutjanus|Reef Fish|Nekton - Osteichthyes|Area Video|||800|SE FL|1|1|Data_3024C_Final.csv|high
6524842|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299078|138|2004-05-22T00:00:00Z|2004|5|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||700|SE FL|1|1|Data_3024C_Final.csv|high
6525319|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299149|229|2013-06-27T00:00:00Z|2013|6|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6525406|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299213|6|2001-06-19T00:00:00Z|2001|6|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus punctatus|punctatus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6525506|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299038|101|2004-07-24T00:00:00Z|2004|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6525543|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299156|27|2007-09-15T00:00:00Z|2007|9|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Caranx crysos|crysos|Caranx|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6525893|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2004-07-24T00:00:00Z|2004|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||750|SE FL|1|1|Data_3024C_Final.csv|high
6526283|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299139|201|2013-12-07T00:00:00Z|2013|12|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus punctatus|punctatus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6526310|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6526311|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Unidentified fish|NA|NA|NA|Nekton - Other Chordata|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6526801|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299148|22|1998-01-31T00:00:00Z|1998|1|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||750|SE FL|1|1|Data_3024C_Final.csv|high
6527033|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299148|22|1998-04-25T00:00:00Z|1998|4|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||800|SE FL|1|1|Data_3024C_Final.csv|high
6528122|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299184|4|2006-07-29T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||900|SE FL|1|1|Data_3024C_Final.csv|high
6528984|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299038|101|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||700|SE FL|1|1|Data_3024C_Final.csv|high
6529747|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299250|93|2002-07-31T00:00:00Z|2002|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||800|SE FL|1|1|Data_3024C_Final.csv|high
6530382|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299052|114|2003-09-30T00:00:00Z|2003|9|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6530482|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299150|23|2000-06-03T00:00:00Z|2000|6|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1200|SE FL|1|1|Data_3024C_Final.csv|high
6530826|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299255|98|2004-07-08T00:00:00Z|2004|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Unidentified fish|NA|NA|NA|Nekton - Other Chordata|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6530901|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299138|200|2013-05-11T00:00:00Z|2013|5|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6531109|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2002-08-17T00:00:00Z|2002|8|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Carangidae|NA|NA|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6531224|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2001-07-21T00:00:00Z|2001|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||2000|SE FL|1|1|Data_3024C_Final.csv|high
6531735|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299138|200|2011-09-17T00:00:00Z|2011|9|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||2000|SE FL|1|1|Data_3024C_Final.csv|high
6533311|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2002-08-17T00:00:00Z|2002|8|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6534111|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299224|7|2004-08-28T00:00:00Z|2004|8|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Decapterus macarellus|macarellus|Decapterus|Grazers and reef dependent species|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6534442|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299149|229|2014-02-15T00:00:00Z|2014|2|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Sphyraena picudilla|picudilla|Sphyraena|NA|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6534929|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299038|101|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||900|SE FL|1|1|Data_3024C_Final.csv|high
6535013|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299212|59|2000-08-11T00:00:00Z|2000|8|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Clupeidae|NA|NA|NA|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
6535179|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299122|184|2009-06-18T00:00:00Z|2009|6|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulidae|NA|NA|Reef Fish|Nekton - Osteichthyes|Area Video|||2000|SE FL|1|1|Data_3024C_Final.csv|high
6535295|3024|Palm Beach County Artificial and Natural Reef Monitoring Program|Count - Grazers and Reef Dependent Species|299037|100|2006-07-15T00:00:00Z|2006|7|12|Southeast Florida Coral Reef Ecosystem Conservation Area|SE|Haemulon aurolineatum|aurolineatum|Haemulon|Reef Fish|Nekton - Osteichthyes|Area Video|||1000|SE FL|1|1|Data_3024C_Final.csv|high
